user_id,age,gender,city,platform,ad_type,ad_category,clicked,converted,spend_egp,timestamp,device_type,os,traffic_source,campaign_id,ad_id,ad_text,conversion_value_egp,impression_count_per_user
2901,49,F,Cairo,Instagram,Search,Gaming,0,0,37,2025-03-27 02:02:00,Desktop,Android,Organic,1072,5075,Top-rated gadgets on sale,0,8
2902,33,F,Cairo,Instagram,Display,Fashion,0,0,2,2025-01-29 04:45:00,Mobile,Android,Social,1017,5069,Top-rated gadgets on sale,0,7
2903,26,F,Luxor,Facebook,Search,Gaming,1,0,4,2025-03-29 14:52:00,Mobile,iOS,Social,1019,5006,Limited offer!,96,4
2904,36,M,Cairo,Instagram,Display,Food & Beverage,0,0,12,2025-03-18 01:52:00,Desktop,Windows,Social,1045,5002,Top-rated gadgets on sale,0,7
2905,32,F,Luxor,Google Ads,Display,Electronics,0,0,33,2025-01-14 17:40:00,Desktop,Android,Social,1033,5007,Limited offer!,0,3
2906,32,F,Mansoura,Facebook,Video,Food & Beverage,1,0,29,2025-03-18 17:50:00,Tablet,iOS,Organic,1023,5060,Check our new collection,0,3
2907,25,M,Cairo,Instagram,Search,Food & Beverage,1,0,34,2025-02-28 11:54:00,Tablet,iOS,Organic,1093,5022,Order online fast delivery,0,2
2908,54,F,Alexandria,Instagram,Video,Fashion,0,0,19,2025-01-06 16:29:00,Mobile,Android,Social,1008,5036,Buy now and save 20%,0,6
2909,56,M,Alexandria,Facebook,Search,Travel,0,0,19,2025-02-15 21:40:00,Tablet,Android,Paid,1073,5033,Limited offer!,1414,9
2910,48,F,Aswan,Google Ads,Display,Food & Beverage,1,0,9,2025-03-28 20:44:00,Mobile,Windows,Paid,1010,5052,Limited offer!,0,5
2911,44,F,Luxor,Google Ads,Display,Gaming,1,0,26,2025-01-01 23:31:00,Tablet,Windows,Organic,1079,5017,Order online fast delivery,0,7
2912,58,F,Alexandria,Instagram,Video,Travel,0,1,12,2025-01-16 01:57:00,Desktop,iOS,Paid,1002,5071,Top-rated gadgets on sale,1951,7
2913,27,M,Mansoura,YouTube,Display,Fashion,1,0,24,2025-02-19 21:47:00,Desktop,iOS,Organic,1049,5020,Order online fast delivery,0,2
2914,22,M,Aswan,YouTube,Video,Food & Beverage,0,0,47,2025-02-28 02:28:00,Desktop,Windows,Paid,1033,5081,Check our new collection,0,6
2915,21,M,Alexandria,Google Ads,Video,Electronics,1,0,38,2025-01-12 23:13:00,Mobile,Windows,Social,1082,5042,Limited offer!,0,8
2916,54,F,Cairo,Facebook,Display,Electronics,1,0,2,2025-03-29 19:49:00,Desktop,Android,Organic,1061,5046,Order online fast delivery,0,8
2917,22,F,Giza,Facebook,Display,Fashion,0,0,4,2025-01-08 13:24:00,Tablet,iOS,Social,1035,5056,Book your travel today,0,3
2918,19,F,Giza,Facebook,Display,Electronics,0,0,7,2025-02-24 15:17:00,Tablet,iOS,Organic,1014,5012,Top-rated gadgets on sale,0,1
2919,32,M,Luxor,YouTube,Display,Gaming,0,0,39,2025-01-10 09:22:00,Mobile,iOS,Paid,1000,5009,Limited offer!,0,3
2920,34,F,Alexandria,YouTube,Search,Food & Beverage,0,1,34,2025-01-16 19:24:00,Desktop,Android,Organic,1019,5018,Order online fast delivery,0,1
2921,24,M,Giza,Instagram,Video,Electronics,0,0,40,2025-01-15 02:16:00,Desktop,Android,Social,1028,5019,Book your travel today,0,3
2922,52,F,Cairo,Instagram,Video,Gaming,0,0,11,2025-01-08 03:33:00,Mobile,Android,Organic,1066,5027,Check our new collection,0,6
2923,35,M,Cairo,YouTube,Video,Gaming,1,0,24,2025-03-23 16:59:00,Mobile,Windows,Organic,1071,5059,Buy now and save 20%,0,6
2924,45,M,Mansoura,Facebook,Display,Electronics,0,0,31,2025-03-18 19:23:00,Mobile,iOS,Organic,1087,5075,Check our new collection,0,8
2925,55,M,Mansoura,YouTube,Display,Travel,0,0,9,2025-03-06 05:15:00,Tablet,Android,Social,1021,5015,Check our new collection,0,8
2926,48,F,Mansoura,Facebook,Video,Fashion,0,0,3,2025-03-14 22:28:00,Desktop,Windows,Social,1027,5008,Buy now and save 20%,0,5
2927,18,M,Cairo,Instagram,Display,Fashion,0,0,23,2025-02-23 02:02:00,Desktop,Android,Paid,1041,5053,Book your travel today,0,9
2928,21,F,Luxor,Facebook,Display,Gaming,0,0,40,2025-01-12 13:15:00,Mobile,Android,Organic,1091,5029,Buy now and save 20%,0,1
2929,53,F,Giza,Facebook,Video,Fashion,0,0,16,2025-02-08 14:23:00,Mobile,Android,Paid,1087,5063,Check our new collection,0,6
2930,20,F,Cairo,YouTube,Display,Fashion,1,0,40,2025-02-18 19:21:00,Tablet,Android,Organic,1083,5000,Limited offer!,0,8
2931,39,M,Cairo,Google Ads,Display,Fashion,0,0,28,2025-03-17 22:56:00,Tablet,Windows,Organic,1039,5018,Limited offer!,0,4
2932,37,M,Giza,YouTube,Video,Travel,0,0,29,2025-03-09 18:51:00,Tablet,iOS,Organic,1071,5040,Top-rated gadgets on sale,0,3
2933,48,F,Giza,YouTube,Video,Travel,0,0,32,2025-02-24 03:22:00,Desktop,Android,Social,1089,5019,Top-rated gadgets on sale,0,7
2934,32,M,Alexandria,Instagram,Video,Fashion,0,0,41,2025-02-18 23:58:00,Tablet,iOS,Organic,1070,5022,Buy now and save 20%,0,7
2935,41,M,Giza,YouTube,Display,Food & Beverage,0,0,5,2025-03-20 16:08:00,Mobile,Windows,Paid,1091,5040,Buy now and save 20%,1457,9
2936,24,F,Giza,Facebook,Search,Food & Beverage,1,1,12,2025-02-22 14:51:00,Mobile,Android,Social,1027,5083,Top-rated gadgets on sale,0,8
2937,43,F,Cairo,Instagram,Display,Travel,1,1,12,2025-02-05 12:45:00,Mobile,Windows,Paid,1013,5073,Order online fast delivery,0,9
2938,46,F,Giza,YouTube,Display,Gaming,0,1,6,2025-01-16 22:27:00,Desktop,Android,Organic,1009,5035,Check our new collection,348,3
2939,45,M,Aswan,Facebook,Video,Fashion,0,0,44,2025-03-21 10:23:00,Tablet,iOS,Organic,1072,5100,Top-rated gadgets on sale,0,2
2940,56,F,Aswan,Facebook,Display,Food & Beverage,0,0,17,2025-03-15 18:53:00,Desktop,Windows,Paid,1004,5047,Buy now and save 20%,0,4
2941,52,F,Cairo,Google Ads,Search,Travel,1,0,34,2025-01-25 23:17:00,Mobile,Windows,Organic,1054,5065,Buy now and save 20%,0,5
2942,37,F,Cairo,Instagram,Video,Gaming,0,0,42,2025-03-23 17:04:00,Mobile,iOS,Organic,1056,5034,Order online fast delivery,750,8
2943,22,M,Giza,YouTube,Search,Travel,0,0,9,2025-01-14 21:37:00,Tablet,iOS,Social,1044,5081,Book your travel today,0,6
2944,26,F,Cairo,Instagram,Search,Travel,0,0,36,2025-03-26 14:53:00,Desktop,Windows,Paid,1090,5060,Limited offer!,0,3
2945,37,F,Alexandria,Instagram,Display,Fashion,0,0,37,2025-01-30 18:41:00,Mobile,Android,Paid,1078,5045,Book your travel today,0,10
2946,26,M,Giza,Google Ads,Video,Travel,0,0,49,2025-02-26 12:12:00,Desktop,Windows,Paid,1075,5043,Buy now and save 20%,0,4
2947,56,M,Alexandria,Google Ads,Display,Travel,1,0,21,2025-01-05 08:17:00,Desktop,Windows,Paid,1090,5081,Check our new collection,0,10
2948,59,M,Cairo,Instagram,Search,Fashion,1,0,39,2025-01-25 12:46:00,Tablet,Android,Organic,1073,5060,Order online fast delivery,0,5
2949,38,M,Cairo,Facebook,Display,Fashion,0,0,5,2025-02-28 23:29:00,Mobile,Windows,Social,1059,5041,Top-rated gadgets on sale,0,8
2950,30,F,Alexandria,Google Ads,Video,Travel,0,0,3,2025-03-22 23:08:00,Desktop,Windows,Organic,1084,5023,Check our new collection,0,4
2951,36,M,Giza,Google Ads,Display,Fashion,0,1,16,2025-01-18 12:03:00,Tablet,iOS,Organic,1040,5006,Book your travel today,0,4
2952,54,M,Cairo,YouTube,Video,Fashion,0,0,12,2025-03-24 08:46:00,Tablet,Windows,Paid,1061,5040,Book your travel today,1879,5
2953,49,F,Giza,Instagram,Video,Gaming,0,1,19,2025-01-30 20:00:00,Desktop,Windows,Organic,1096,5014,Book your travel today,0,1
2954,27,F,Mansoura,Facebook,Display,Electronics,0,0,50,2025-02-11 13:41:00,Tablet,Windows,Paid,1044,5048,Order online fast delivery,0,10
2955,29,M,Cairo,Google Ads,Search,Gaming,0,0,43,2025-03-21 19:14:00,Desktop,Windows,Organic,1059,5066,Book your travel today,0,5
2956,27,M,Cairo,YouTube,Display,Electronics,0,1,46,2025-01-15 04:37:00,Mobile,iOS,Social,1008,5031,Book your travel today,0,10
2957,46,F,Mansoura,YouTube,Video,Fashion,0,0,47,2025-03-07 00:23:00,Mobile,iOS,Paid,1019,5060,Top-rated gadgets on sale,0,7
2958,27,F,Cairo,Google Ads,Video,Travel,0,0,32,2025-03-13 23:09:00,Mobile,Windows,Organic,1067,5006,Limited offer!,0,9
2959,41,M,Mansoura,Instagram,Video,Food & Beverage,0,0,49,2025-02-24 09:42:00,Desktop,iOS,Organic,1093,5069,Order online fast delivery,1463,9
2960,29,M,Cairo,Instagram,Video,Gaming,1,0,22,2025-01-11 11:03:00,Desktop,Android,Social,1010,5039,Order online fast delivery,0,10
2961,47,M,Luxor,YouTube,Display,Gaming,1,0,22,2025-01-11 09:28:00,Tablet,iOS,Paid,1016,5089,Check our new collection,0,10
2962,30,M,Giza,Facebook,Display,Travel,0,0,12,2025-03-25 22:05:00,Mobile,Windows,Paid,1001,5016,Top-rated gadgets on sale,0,4
2963,48,M,Cairo,Instagram,Search,Electronics,0,0,29,2025-03-18 13:09:00,Mobile,iOS,Organic,1007,5017,Book your travel today,0,2
2964,24,F,Alexandria,Instagram,Video,Travel,1,0,32,2025-03-14 17:44:00,Desktop,Windows,Organic,1085,5005,Limited offer!,0,4
2965,53,F,Luxor,Facebook,Display,Electronics,0,1,7,2025-02-20 23:27:00,Mobile,Android,Organic,1039,5009,Buy now and save 20%,0,5
2966,37,F,Cairo,YouTube,Video,Travel,0,0,13,2025-02-08 03:40:00,Desktop,iOS,Organic,1059,5064,Buy now and save 20%,0,6
2967,31,F,Giza,Google Ads,Video,Electronics,0,0,19,2025-03-07 01:38:00,Desktop,Android,Paid,1096,5059,Check our new collection,0,2
2968,25,M,Mansoura,Facebook,Video,Fashion,0,0,39,2025-01-09 12:24:00,Mobile,Android,Organic,1073,5061,Book your travel today,0,9
2969,40,F,Giza,Facebook,Video,Travel,0,1,15,2025-02-05 03:10:00,Tablet,Android,Social,1009,5025,Book your travel today,0,3
2970,36,F,Aswan,YouTube,Display,Fashion,0,1,43,2025-01-30 17:08:00,Tablet,Android,Paid,1050,5063,Book your travel today,0,8
2971,39,M,Aswan,Instagram,Display,Fashion,0,0,48,2025-03-14 05:50:00,Tablet,Windows,Organic,1066,5041,Order online fast delivery,0,5
2972,38,M,Mansoura,Google Ads,Display,Travel,0,0,8,2025-02-21 07:11:00,Desktop,Windows,Paid,1012,5023,Top-rated gadgets on sale,0,7
2973,40,M,Giza,Google Ads,Search,Travel,0,0,22,2025-01-28 13:37:00,Desktop,iOS,Paid,1086,5033,Book your travel today,0,2
2974,41,F,Aswan,Facebook,Display,Fashion,0,0,29,2025-01-17 23:06:00,Mobile,Android,Organic,1031,5040,Check our new collection,0,6
2975,30,M,Mansoura,Facebook,Search,Food & Beverage,0,1,23,2025-01-18 12:02:00,Desktop,Android,Social,1001,5023,Limited offer!,992,8
2976,41,F,Giza,Facebook,Display,Fashion,0,0,35,2025-03-08 13:34:00,Tablet,Windows,Social,1091,5020,Top-rated gadgets on sale,0,5
2977,33,M,Giza,Facebook,Display,Fashion,0,0,3,2025-02-19 06:55:00,Tablet,Windows,Social,1089,5095,Book your travel today,0,3
2978,24,M,Giza,YouTube,Display,Electronics,0,0,21,2025-02-24 05:57:00,Mobile,iOS,Paid,1080,5045,Top-rated gadgets on sale,0,1
2979,36,M,Giza,Facebook,Display,Food & Beverage,1,0,8,2025-02-09 10:59:00,Desktop,iOS,Paid,1018,5056,Order online fast delivery,0,8
2980,54,F,Alexandria,Instagram,Video,Electronics,0,0,14,2025-02-22 02:40:00,Mobile,iOS,Organic,1076,5092,Order online fast delivery,0,5
2981,38,M,Cairo,YouTube,Video,Electronics,0,0,48,2025-03-26 14:06:00,Mobile,iOS,Paid,1004,5048,Check our new collection,721,1
2982,46,F,Cairo,Facebook,Video,Travel,0,0,5,2025-01-10 18:18:00,Desktop,iOS,Organic,1059,5009,Top-rated gadgets on sale,384,9
2983,54,F,Giza,Google Ads,Video,Food & Beverage,0,1,15,2025-02-27 04:19:00,Desktop,Android,Social,1048,5039,Buy now and save 20%,0,6
2984,58,F,Cairo,Google Ads,Display,Food & Beverage,0,1,21,2025-03-01 23:24:00,Tablet,iOS,Organic,1043,5030,Limited offer!,0,3
2985,19,M,Aswan,Instagram,Search,Gaming,1,0,5,2025-03-23 15:30:00,Tablet,Windows,Paid,1008,5078,Buy now and save 20%,0,5
2986,39,M,Cairo,Facebook,Display,Gaming,1,0,23,2025-03-19 19:01:00,Tablet,iOS,Paid,1042,5030,Limited offer!,99,7
2987,40,M,Cairo,Google Ads,Video,Electronics,1,0,37,2025-01-02 09:24:00,Mobile,Android,Social,1046,5060,Limited offer!,57,5
2988,19,M,Alexandria,Facebook,Display,Food & Beverage,1,0,18,2025-03-01 09:16:00,Tablet,Android,Paid,1063,5001,Check our new collection,0,2
2989,33,F,Cairo,Instagram,Display,Travel,1,0,26,2025-01-04 14:59:00,Tablet,Windows,Organic,1030,5062,Check our new collection,0,8
2990,23,F,Aswan,Instagram,Display,Electronics,0,0,27,2025-03-04 01:32:00,Mobile,Android,Organic,1082,5057,Order online fast delivery,0,4
2991,49,M,Cairo,Facebook,Display,Fashion,0,0,30,2025-01-09 22:44:00,Desktop,Windows,Organic,1028,5007,Limited offer!,0,3
2992,44,F,Alexandria,Facebook,Display,Electronics,0,0,39,2025-02-02 17:15:00,Mobile,Android,Organic,1028,5039,Order online fast delivery,0,7
2993,25,M,Mansoura,YouTube,Display,Gaming,1,0,22,2025-02-26 16:44:00,Tablet,Windows,Social,1051,5076,Order online fast delivery,0,3
2994,21,M,Luxor,Facebook,Video,Electronics,1,0,25,2025-02-05 00:09:00,Mobile,iOS,Paid,1013,5055,Check our new collection,0,2
2995,55,F,Mansoura,YouTube,Display,Electronics,1,0,7,2025-02-26 05:01:00,Desktop,iOS,Organic,1000,5093,Buy now and save 20%,0,8
2996,31,M,Luxor,Instagram,Video,Food & Beverage,0,0,33,2025-02-13 08:26:00,Mobile,Windows,Social,1066,5047,Order online fast delivery,0,5
2997,41,M,Giza,Facebook,Search,Food & Beverage,1,0,26,2025-02-21 05:27:00,Tablet,Windows,Social,1058,5085,Order online fast delivery,1212,2
2998,40,M,Alexandria,Instagram,Display,Electronics,0,0,25,2025-01-06 13:25:00,Mobile,Android,Social,1087,5095,Order online fast delivery,0,10
2999,37,M,Cairo,Facebook,Display,Electronics,0,0,21,2025-03-25 05:02:00,Desktop,Android,Paid,1026,5042,Book your travel today,1128,7
3000,44,M,Cairo,YouTube,Display,Food & Beverage,0,0,43,2025-03-15 05:55:00,Tablet,Windows,Organic,1016,5030,Limited offer!,0,2
3001,37,F,Aswan,Google Ads,Display,Electronics,0,0,3,2025-02-28 01:03:00,Desktop,Android,Organic,1080,5095,Check our new collection,0,10
3002,51,M,Aswan,Google Ads,Video,Food & Beverage,0,0,38,2025-02-19 19:14:00,Mobile,Android,Paid,1001,5081,Limited offer!,0,10
3003,18,F,Cairo,Google Ads,Video,Food & Beverage,1,0,36,2025-01-06 18:41:00,Tablet,Windows,Organic,1027,5055,Limited offer!,0,9
3004,52,M,Cairo,Facebook,Video,Travel,0,0,24,2025-02-08 20:35:00,Tablet,Android,Social,1088,5012,Buy now and save 20%,0,1
3005,50,M,Cairo,Instagram,Video,Travel,1,0,24,2025-03-30 16:10:00,Mobile,iOS,Organic,1048,5064,Order online fast delivery,341,5
3006,25,M,Mansoura,YouTube,Search,Travel,0,0,47,2025-03-28 23:32:00,Tablet,Android,Organic,1026,5048,Top-rated gadgets on sale,853,8
3007,60,M,Mansoura,Instagram,Display,Food & Beverage,1,0,20,2025-03-29 23:04:00,Tablet,iOS,Organic,1050,5008,Check our new collection,0,4
3008,45,F,Giza,YouTube,Video,Gaming,0,0,3,2025-01-02 02:00:00,Mobile,iOS,Social,1027,5091,Check our new collection,0,6
3009,38,M,Cairo,YouTube,Display,Fashion,0,0,31,2025-01-14 16:03:00,Mobile,Android,Social,1098,5034,Book your travel today,0,6
3010,57,M,Giza,Facebook,Video,Travel,0,0,39,2025-03-12 02:21:00,Desktop,Windows,Organic,1093,5032,Order online fast delivery,0,8
3011,57,F,Alexandria,YouTube,Video,Travel,1,0,14,2025-02-04 02:37:00,Desktop,Android,Social,1014,5045,Check our new collection,0,1
3012,38,M,Mansoura,Instagram,Search,Fashion,1,0,35,2025-03-10 19:27:00,Tablet,Windows,Organic,1057,5052,Top-rated gadgets on sale,0,2
3013,20,F,Alexandria,Instagram,Video,Electronics,1,0,50,2025-03-28 05:54:00,Mobile,Windows,Paid,1036,5027,Limited offer!,0,2
3014,60,M,Alexandria,Facebook,Display,Food & Beverage,1,1,46,2025-02-26 18:29:00,Desktop,Android,Social,1006,5066,Limited offer!,0,10
3015,31,F,Giza,Instagram,Display,Gaming,1,0,44,2025-03-24 05:16:00,Desktop,Android,Organic,1063,5014,Limited offer!,0,4
3016,33,F,Mansoura,YouTube,Video,Travel,0,0,36,2025-03-29 03:37:00,Tablet,Android,Organic,1078,5077,Order online fast delivery,0,3
3017,57,M,Cairo,Facebook,Display,Food & Beverage,0,0,33,2025-01-16 06:06:00,Desktop,Windows,Organic,1057,5050,Book your travel today,0,4
3018,35,F,Luxor,YouTube,Search,Gaming,1,0,37,2025-02-07 20:18:00,Tablet,Windows,Organic,1089,5033,Top-rated gadgets on sale,0,6
3019,42,M,Giza,YouTube,Display,Fashion,1,0,39,2025-03-11 13:21:00,Desktop,Android,Social,1074,5081,Top-rated gadgets on sale,0,4
3020,27,M,Giza,YouTube,Video,Fashion,1,0,39,2025-03-29 03:52:00,Tablet,Windows,Paid,1070,5028,Order online fast delivery,0,5
3021,56,F,Luxor,Google Ads,Display,Electronics,0,0,44,2025-03-19 09:03:00,Desktop,iOS,Organic,1073,5000,Buy now and save 20%,0,4
3022,52,M,Aswan,Google Ads,Search,Gaming,0,0,14,2025-03-22 20:32:00,Desktop,Android,Social,1100,5064,Buy now and save 20%,0,7
3023,37,F,Giza,Facebook,Display,Gaming,0,0,46,2025-01-23 14:55:00,Mobile,Windows,Social,1100,5014,Order online fast delivery,0,5
3024,41,F,Cairo,Instagram,Display,Travel,0,0,44,2025-01-08 16:30:00,Desktop,Windows,Social,1022,5011,Top-rated gadgets on sale,0,4
3025,20,M,Luxor,Google Ads,Display,Electronics,0,0,4,2025-03-05 20:59:00,Desktop,iOS,Paid,1050,5027,Top-rated gadgets on sale,0,6
3026,18,F,Giza,Instagram,Search,Gaming,0,0,17,2025-03-09 21:17:00,Mobile,Android,Social,1012,5053,Order online fast delivery,0,6
3027,43,M,Giza,Facebook,Display,Food & Beverage,0,0,35,2025-01-23 19:33:00,Mobile,Android,Social,1089,5055,Order online fast delivery,0,6
3028,59,M,Mansoura,Google Ads,Video,Fashion,1,0,34,2025-01-18 21:01:00,Desktop,Windows,Organic,1026,5095,Limited offer!,0,8
3029,42,F,Cairo,Facebook,Display,Food & Beverage,1,0,26,2025-03-10 19:19:00,Tablet,Windows,Organic,1075,5098,Limited offer!,0,1
3030,55,F,Aswan,Facebook,Display,Fashion,0,0,47,2025-02-08 00:33:00,Mobile,iOS,Social,1073,5032,Top-rated gadgets on sale,0,10
3031,48,M,Cairo,Facebook,Display,Electronics,0,0,31,2025-01-18 08:11:00,Mobile,Android,Organic,1087,5029,Check our new collection,0,6
3032,36,M,Cairo,YouTube,Search,Travel,1,0,27,2025-02-11 01:24:00,Desktop,iOS,Organic,1018,5023,Buy now and save 20%,0,4
3033,43,M,Aswan,YouTube,Search,Travel,0,0,43,2025-01-06 02:32:00,Mobile,Windows,Paid,1065,5082,Top-rated gadgets on sale,0,5
3034,26,M,Mansoura,Facebook,Display,Food & Beverage,0,0,19,2025-01-12 07:10:00,Tablet,iOS,Paid,1037,5097,Buy now and save 20%,0,9
3035,43,F,Cairo,Instagram,Search,Food & Beverage,1,0,27,2025-01-29 08:52:00,Tablet,iOS,Organic,1015,5032,Top-rated gadgets on sale,0,9
3036,37,F,Cairo,Facebook,Video,Electronics,0,0,22,2025-02-18 18:58:00,Tablet,iOS,Paid,1000,5095,Check our new collection,0,9
3037,60,M,Cairo,Facebook,Display,Fashion,0,0,33,2025-02-22 13:32:00,Mobile,Windows,Social,1073,5019,Limited offer!,0,6
3038,40,M,Luxor,YouTube,Video,Gaming,0,0,40,2025-03-05 11:05:00,Desktop,Windows,Social,1028,5060,Limited offer!,0,6
3039,26,M,Cairo,Google Ads,Display,Fashion,1,0,6,2025-03-31 13:10:00,Desktop,Windows,Organic,1000,5095,Limited offer!,132,10
3040,28,F,Aswan,Instagram,Video,Food & Beverage,0,0,24,2025-01-27 18:41:00,Desktop,Windows,Organic,1002,5081,Limited offer!,0,8
3041,29,M,Mansoura,Instagram,Video,Fashion,1,0,10,2025-01-10 21:04:00,Desktop,iOS,Social,1045,5000,Order online fast delivery,0,3
3042,18,M,Alexandria,Facebook,Display,Travel,0,0,21,2025-01-30 12:09:00,Mobile,Android,Paid,1096,5012,Top-rated gadgets on sale,0,3
3043,21,F,Cairo,Instagram,Display,Travel,0,0,22,2025-03-09 07:10:00,Tablet,Android,Paid,1064,5018,Top-rated gadgets on sale,0,3
3044,21,M,Alexandria,Facebook,Display,Fashion,1,0,45,2025-01-15 02:17:00,Mobile,Android,Organic,1044,5078,Limited offer!,1856,5
3045,53,M,Giza,Facebook,Display,Gaming,0,0,23,2025-03-04 22:16:00,Desktop,Android,Organic,1071,5041,Book your travel today,0,4
3046,32,F,Luxor,YouTube,Video,Electronics,1,0,22,2025-01-05 06:51:00,Desktop,Windows,Organic,1043,5077,Buy now and save 20%,0,7
3047,56,M,Alexandria,Facebook,Display,Food & Beverage,0,0,27,2025-03-25 16:04:00,Mobile,Android,Paid,1011,5005,Buy now and save 20%,0,4
3048,49,F,Giza,Facebook,Display,Fashion,0,0,14,2025-03-13 20:52:00,Tablet,iOS,Social,1072,5047,Check our new collection,0,7
3049,22,M,Cairo,Instagram,Search,Fashion,1,0,8,2025-01-26 22:34:00,Tablet,Android,Social,1002,5016,Check our new collection,0,4
3050,55,F,Giza,Google Ads,Display,Electronics,0,0,36,2025-01-01 17:22:00,Tablet,iOS,Organic,1003,5041,Top-rated gadgets on sale,0,4
3051,19,F,Aswan,Facebook,Display,Food & Beverage,1,0,10,2025-01-15 11:33:00,Mobile,iOS,Social,1018,5014,Book your travel today,0,1
3052,22,M,Luxor,Instagram,Display,Fashion,0,0,47,2025-03-24 12:51:00,Tablet,Android,Organic,1009,5048,Top-rated gadgets on sale,0,3
3053,31,F,Giza,Google Ads,Display,Electronics,0,0,47,2025-02-25 06:02:00,Tablet,Windows,Organic,1097,5092,Order online fast delivery,0,9
3054,31,M,Cairo,Facebook,Search,Food & Beverage,0,1,50,2025-01-22 09:14:00,Tablet,Android,Paid,1050,5044,Top-rated gadgets on sale,1563,2
3055,53,F,Mansoura,Facebook,Video,Electronics,0,0,38,2025-02-21 00:12:00,Tablet,Android,Social,1066,5097,Book your travel today,0,6
3056,26,M,Cairo,Facebook,Display,Electronics,0,0,31,2025-02-20 10:24:00,Mobile,Windows,Social,1028,5094,Limited offer!,0,9
3057,23,M,Cairo,Google Ads,Video,Travel,0,0,14,2025-01-05 19:25:00,Tablet,iOS,Paid,1006,5070,Check our new collection,0,7
3058,19,F,Alexandria,Facebook,Search,Fashion,0,0,22,2025-03-19 19:06:00,Mobile,Windows,Organic,1090,5005,Order online fast delivery,0,2
3059,54,M,Mansoura,Facebook,Search,Food & Beverage,1,0,25,2025-03-25 20:41:00,Desktop,Windows,Paid,1069,5085,Book your travel today,0,1
3060,55,F,Giza,Instagram,Video,Gaming,0,0,20,2025-01-13 17:34:00,Desktop,Android,Social,1014,5056,Check our new collection,0,9
3061,21,M,Luxor,Facebook,Display,Fashion,0,0,19,2025-03-28 21:05:00,Tablet,Windows,Organic,1058,5093,Book your travel today,0,4
3062,43,M,Cairo,YouTube,Video,Food & Beverage,0,0,17,2025-03-18 05:45:00,Desktop,iOS,Organic,1063,5090,Check our new collection,480,2
3063,36,M,Luxor,Instagram,Display,Food & Beverage,0,1,45,2025-02-11 09:00:00,Mobile,iOS,Organic,1051,5002,Buy now and save 20%,0,8
3064,28,M,Alexandria,YouTube,Video,Fashion,0,0,32,2025-01-08 20:53:00,Tablet,Windows,Organic,1000,5093,Order online fast delivery,0,4
3065,50,M,Giza,Instagram,Video,Food & Beverage,1,0,40,2025-01-11 00:40:00,Desktop,Windows,Social,1090,5032,Order online fast delivery,0,3
3066,18,F,Giza,Instagram,Display,Food & Beverage,0,0,29,2025-03-07 06:26:00,Desktop,iOS,Paid,1048,5063,Buy now and save 20%,0,9
3067,20,F,Cairo,Google Ads,Search,Fashion,0,0,20,2025-02-24 13:41:00,Mobile,Android,Social,1019,5078,Order online fast delivery,0,1
3068,32,F,Cairo,Google Ads,Video,Travel,0,1,10,2025-01-04 12:26:00,Mobile,iOS,Organic,1027,5008,Buy now and save 20%,0,4
3069,27,F,Mansoura,Facebook,Search,Food & Beverage,1,1,42,2025-01-31 14:33:00,Tablet,Windows,Organic,1022,5031,Check our new collection,0,9
3070,44,M,Giza,Google Ads,Display,Gaming,0,0,18,2025-03-29 04:22:00,Tablet,Android,Social,1075,5083,Order online fast delivery,0,7
3071,54,M,Cairo,Facebook,Display,Electronics,1,0,40,2025-01-27 06:53:00,Mobile,Windows,Social,1038,5051,Book your travel today,0,2
3072,36,M,Alexandria,Instagram,Display,Travel,0,0,34,2025-02-28 04:55:00,Mobile,Windows,Social,1082,5064,Top-rated gadgets on sale,0,3
3073,44,M,Cairo,Google Ads,Display,Fashion,1,0,16,2025-03-30 09:48:00,Tablet,iOS,Paid,1053,5030,Check our new collection,0,3
3074,21,F,Cairo,Google Ads,Display,Electronics,1,0,26,2025-01-19 18:49:00,Tablet,Windows,Paid,1080,5026,Top-rated gadgets on sale,0,8
3075,57,F,Cairo,Google Ads,Display,Travel,0,1,4,2025-02-03 20:52:00,Mobile,Android,Social,1072,5039,Book your travel today,0,4
3076,52,F,Cairo,Instagram,Display,Electronics,0,0,5,2025-02-26 10:58:00,Desktop,iOS,Organic,1018,5022,Check our new collection,0,5
3077,19,F,Alexandria,Google Ads,Search,Food & Beverage,1,0,39,2025-03-04 17:51:00,Desktop,iOS,Social,1049,5000,Check our new collection,0,9
3078,38,F,Aswan,Google Ads,Video,Travel,0,0,32,2025-03-07 10:04:00,Mobile,iOS,Social,1001,5076,Limited offer!,293,4
3079,28,M,Giza,Google Ads,Video,Gaming,0,0,36,2025-02-10 20:19:00,Desktop,Android,Organic,1035,5063,Check our new collection,0,1
3080,32,F,Mansoura,Instagram,Video,Food & Beverage,0,0,17,2025-01-26 07:04:00,Tablet,iOS,Paid,1044,5077,Order online fast delivery,0,2
3081,43,F,Aswan,Google Ads,Video,Fashion,1,0,50,2025-02-26 02:03:00,Desktop,Windows,Social,1046,5094,Top-rated gadgets on sale,0,5
3082,37,F,Cairo,Facebook,Search,Electronics,0,0,47,2025-03-27 01:37:00,Tablet,Windows,Social,1089,5048,Limited offer!,0,1
3083,29,F,Cairo,Instagram,Display,Fashion,0,0,41,2025-01-01 13:04:00,Tablet,iOS,Social,1010,5065,Check our new collection,0,7
